Path,Label
DATOS/a/A1.npy,0
DATOS/a/A2.npy,0
DATOS/a/A3.npy,0
DATOS/a/A4.npy,0
DATOS/a/A5.npy,0
DATOS/a/A6.npy,0
DATOS/a/A7.npy,0
DATOS/a/A8.npy,0
DATOS/a/A9.npy,0
DATOS/a/A10.npy,0
DATOS/a/A11.npy,0
DATOS/a/A12.npy,0
DATOS/a/A13.npy,0
DATOS/a/A14.npy,0
DATOS/a/A15.npy,0
DATOS/a/A16.npy,0
DATOS/a/A17.npy,0
DATOS/a/A18.npy,0
DATOS/a/A19.npy,0
DATOS/a/A20.npy,0
DATOS/a/A21.npy,0
DATOS/a/A22.npy,0
DATOS/a/A23.npy,0
DATOS/a/A24.npy,0
DATOS/a/A25.npy,0
DATOS/a/A26.npy,0
DATOS/a/A27.npy,0
DATOS/a/A28.npy,0
DATOS/a/A29.npy,0
DATOS/a/A30.npy,0
DATOS/a/A31.npy,0
DATOS/a/A32.npy,0
DATOS/a/A33.npy,0
DATOS/a/A34.npy,0
DATOS/a/A35.npy,0
DATOS/a/A36.npy,0
DATOS/a/A37.npy,0
DATOS/a/A38.npy,0
DATOS/a/A39.npy,0
DATOS/a/A40.npy,0
DATOS/a/A41.npy,0
DATOS/a/A42.npy,0
DATOS/a/A43.npy,0
DATOS/a/A44.npy,0
DATOS/a/A45.npy,0
DATOS/a/A46.npy,0
DATOS/a/A47.npy,0
DATOS/a/A48.npy,0
DATOS/a/A49.npy,0
DATOS/a/A50.npy,0
DATOS/a/A51.npy,0
DATOS/a/A52.npy,0
DATOS/a/A53.npy,0
DATOS/a/A54.npy,0
DATOS/a/A55.npy,0
DATOS/a/A56.npy,0
DATOS/a/A57.npy,0
DATOS/a/A58.npy,0
DATOS/a/A59.npy,0
DATOS/a/A60.npy,0
DATOS/a/A61.npy,0
DATOS/a/A62.npy,0
DATOS/a/A63.npy,0
DATOS/a/A64.npy,0
DATOS/a/A65.npy,0
DATOS/a/A66.npy,0
DATOS/a/A67.npy,0
DATOS/a/A68.npy,0
DATOS/a/A69.npy,0
DATOS/a/A70.npy,0
DATOS/a/A71.npy,0
DATOS/a/A72.npy,0
DATOS/a/A73.npy,0
DATOS/a/A74.npy,0
DATOS/a/A75.npy,0
DATOS/a/A76.npy,0
DATOS/a/A77.npy,0
DATOS/a/A78.npy,0
DATOS/a/A79.npy,0
DATOS/a/A80.npy,0
DATOS/a/A81.npy,0
DATOS/a/A82.npy,0
DATOS/a/A83.npy,0
DATOS/a/A84.npy,0
DATOS/a/A85.npy,0
DATOS/a/A86.npy,0
DATOS/a/A87.npy,0
DATOS/a/A88.npy,0
DATOS/a/A89.npy,0
DATOS/a/A90.npy,0
DATOS/a/A91.npy,0
DATOS/a/A92.npy,0
DATOS/a/A93.npy,0
DATOS/a/A94.npy,0
DATOS/a/A95.npy,0
DATOS/a/A96.npy,0
DATOS/a/A97.npy,0
DATOS/a/A98.npy,0
DATOS/a/A99.npy,0
DATOS/a/A100.npy,0
DATOS/a/A101.npy,0
DATOS/a/A102.npy,0
DATOS/a/A103.npy,0
DATOS/a/A104.npy,0
DATOS/a/A105.npy,0
DATOS/a/A106.npy,0
DATOS/a/A107.npy,0
DATOS/a/A108.npy,0
DATOS/a/A109.npy,0
DATOS/a/A110.npy,0
DATOS/a/A111.npy,0
DATOS/a/A112.npy,0
DATOS/a/A113.npy,0
DATOS/a/A114.npy,0
DATOS/a/A115.npy,0
DATOS/a/A116.npy,0
DATOS/a/A117.npy,0
DATOS/a/A118.npy,0
DATOS/a/A119.npy,0
DATOS/a/A120.npy,0
DATOS/a/A121.npy,0
DATOS/a/A122.npy,0
DATOS/a/A123.npy,0
DATOS/a/A124.npy,0
DATOS/a/A125.npy,0
DATOS/a/A126.npy,0
DATOS/a/A127.npy,0
DATOS/a/A128.npy,0
DATOS/a/A129.npy,0
DATOS/a/A130.npy,0
DATOS/a/A131.npy,0
DATOS/a/A132.npy,0
DATOS/a/A133.npy,0
DATOS/a/A134.npy,0
DATOS/a/A135.npy,0
DATOS/a/A136.npy,0
DATOS/a/A137.npy,0
DATOS/a/A138.npy,0
DATOS/a/A139.npy,0
DATOS/a/A140.npy,0
DATOS/a/A141.npy,0
DATOS/a/A142.npy,0
DATOS/a/A143.npy,0
DATOS/a/A144.npy,0
DATOS/a/A145.npy,0
DATOS/a/A146.npy,0
